Order_Date,Product_Name,Category,Region,Quantity,Sales,Profit,Year,Month,Month_Name,Day,Profit_Margin
2022-03-18,Camera,Electronics,South,9,9810.0,1666.96,2022,3,March,18,16.992456676860346
2024-05-03,Headphones,Accessories,North,3,3291.0,274.1,2024,5,May,3,8.32877544819204
2022-09-22,Smartwatch,Electronics,North,1,758.0,96.44,2022,9,September,22,12.722955145118734
2022-09-29,Keyboard,Accessories,East,7,2436.0,715.14,2022,9,September,29,29.357142857142854
2024-06-01,Smartwatch,Electronics,North,7,560.0,163.16,2024,6,June,1,29.135714285714286
2022-10-20,Smartphone,Electronics,West,8,4240.0,519.72,2022,10,October,20,12.257547169811321
2024-09-05,Monitor,Accessories,East,8,5416.0,403.52,2024,9,September,5,7.450516986706056
2023-07-16,Smartphone,Electronics,East,8,1728.0,477.7,2023,7,July,16,27.644675925925927
2023-07-15,Keyboard,Accessories,West,9,6309.0,801.15,2023,7,July,15,12.69852591535901
2023-08-08,Keyboard,Accessories,North,8,3400.0,758.57,2023,8,August,8,22.310882352941178
2022-04-29,Laptop,Electronics,East,1,403.0,72.45,2022,4,April,29,17.977667493796528
2022-12-17,Keyboard,Accessories,South,4,2108.0,375.62,2022,12,December,17,17.81878557874763
2022-09-30,Headphones,Accessories,West,2,1090.0,296.12,2022,9,September,30,27.16697247706422
2022-11-06,Keyboard,Accessories,North,7,1274.0,317.92,2022,11,November,6,24.954474097331243
2024-04-11,Mouse,Accessories,South,3,1056.0,70.54,2024,4,April,11,6.679924242424243
2023-06-01,Mouse,Accessories,North,9,5247.0,921.09,2023,6,June,1,17.554602630074328
2023-11-06,Mouse,Accessories,West,7,6006.0,1595.22,2023,11,November,6,26.56043956043956
2024-01-18,Monitor,Accessories,West,5,5415.0,1261.65,2024,1,January,18,23.299168975069254
2022-02-24,Smartphone,Electronics,West,1,632.0,81.54,2022,2,February,24,12.901898734177216
2024-01-31,Printer,Office,West,8,6160.0,947.96,2024,1,January,31,15.388961038961039
2023-05-26,Printer,Office,South,1,857.0,172.91,2023,5,May,26,20.17619603267211
2023-01-28,Tablet,Electronics,East,1,169.0,22.99,2023,1,January,28,13.603550295857989
2023-10-01,Tablet,Electronics,West,7,1463.0,175.13,2023,10,October,1,11.970608339029392
2022-12-18,Camera,Electronics,East,8,7528.0,1283.07,2022,12,December,18,17.04396918172157
2022-12-24,Smartwatch,Electronics,West,2,1158.0,227.61,2022,12,December,24,19.655440414507773
2022-06-17,Monitor,Accessories,West,4,200.0,20.25,2022,6,June,17,10.125
2023-01-01,Smartphone,Electronics,West,2,1514.0,180.67,2023,1,January,1,11.933289299867898
2024-07-07,Smartwatch,Electronics,South,7,2632.0,738.93,2024,7,July,7,28.074848024316108
2022-07-31,Keyboard,Accessories,North,1,358.0,77.84,2022,7,July,31,21.743016759776538
2023-06-04,Camera,Electronics,East,8,2360.0,653.3,2023,6,June,4,27.682203389830505
2023-08-29,Keyboard,Accessories,South,5,5275.0,594.29,2023,8,August,29,11.266161137440758
2023-04-06,Monitor,Accessories,East,9,1719.0,251.85,2023,4,April,6,14.650959860383944
2023-02-04,Smartphone,Electronics,West,6,1956.0,434.03,2023,2,February,4,22.18967280163599
2022-08-27,Keyboard,Accessories,West,3,1875.0,152.07,2022,8,August,27,8.1104
2022-06-13,Monitor,Accessories,South,4,984.0,157.72,2022,6,June,13,16.028455284552845
2023-08-20,Camera,Electronics,South,4,3616.0,789.63,2023,8,August,20,21.837112831858406
2024-10-18,Tablet,Electronics,West,5,4560.0,1180.8,2024,10,October,18,25.894736842105264
2024-09-14,Smartphone,Electronics,West,8,7496.0,2019.32,2024,9,September,14,26.93863393810032
2022-08-17,Camera,Electronics,North,5,5070.0,889.97,2022,8,August,17,17.553648915187377
2022-04-21,Smartwatch,Electronics,North,5,4505.0,1351.28,2022,4,April,21,29.99511653718091
2022-01-13,Tablet,Electronics,South,2,1916.0,503.83,2022,1,January,13,26.295929018789145
2024-08-28,Camera,Electronics,West,7,8113.0,1103.57,2024,8,August,28,13.602489831135214
2022-08-13,Laptop,Electronics,North,9,1809.0,392.44,2022,8,August,13,21.693753454947483
2023-09-01,Laptop,Electronics,South,3,1227.0,229.75,2023,9,September,1,18.724531377343112
2023-07-20,Laptop,Electronics,South,6,2040.0,124.65,2023,7,July,20,6.110294117647059
2022-12-22,Tablet,Electronics,West,6,6324.0,629.2,2022,12,December,22,9.949399114484505
2023-03-25,Printer,Office,North,3,2724.0,521.24,2023,3,March,25,19.13509544787078
2023-05-14,Laptop,Electronics,South,1,1188.0,110.32,2023,5,May,14,9.286195286195285
2024-01-23,Keyboard,Accessories,East,8,8776.0,1561.07,2024,1,January,23,17.787944393801276
2023-03-25,Laptop,Electronics,South,9,5553.0,1432.76,2023,3,March,25,25.80154871240771
2022-08-27,Smartphone,Electronics,South,2,970.0,262.19,2022,8,August,27,27.029896907216493
2022-07-15,Keyboard,Accessories,South,5,940.0,56.7,2022,7,July,15,6.031914893617022
2024-07-08,Printer,Office,East,1,1175.0,171.51,2024,7,July,8,14.596595744680851
2022-11-07,Laptop,Electronics,East,9,4860.0,1425.54,2022,11,November,7,29.332098765432097
2022-10-18,Headphones,Accessories,North,1,987.0,207.69,2022,10,October,18,21.04255319148936
2024-05-17,Camera,Electronics,East,7,2968.0,485.13,2024,5,May,17,16.34535040431267
2022-03-09,Mouse,Accessories,East,3,2172.0,364.77,2022,3,March,9,16.794198895027623
2022-01-01,Headphones,Accessories,South,7,3941.0,628.96,2022,1,January,1,15.959401167216445
2022-06-22,Headphones,Accessories,North,7,2261.0,566.36,2022,6,June,22,25.04909332153914
2022-07-15,Smartwatch,Electronics,West,9,8802.0,2519.93,2022,7,July,15,28.62906157691433
2023-03-15,Printer,Office,South,5,3025.0,172.43,2023,3,March,15,5.700165289256198
2022-01-16,Printer,Office,North,4,4428.0,600.55,2022,1,January,16,13.56255645889792
2024-10-28,Mouse,Accessories,West,9,7344.0,1417.84,2024,10,October,28,19.306100217864923
2024-08-23,Keyboard,Accessories,East,4,2236.0,167.78,2024,8,August,23,7.503577817531306
2024-11-24,Smartphone,Electronics,South,8,536.0,57.08,2024,11,November,24,10.649253731343283
2024-10-20,Monitor,Accessories,North,5,1980.0,249.22,2024,10,October,20,12.586868686868687
2022-01-26,Printer,Office,East,6,2100.0,202.86,2022,1,January,26,9.66
2023-04-16,Smartwatch,Electronics,West,3,1497.0,122.76,2023,4,April,16,8.200400801603207
2024-07-18,Laptop,Electronics,North,6,4200.0,1013.7,2024,7,July,18,24.13571428571429
2022-11-21,Headphones,Accessories,South,2,1242.0,191.82,2022,11,November,21,15.444444444444445
2022-11-29,Smartwatch,Electronics,South,5,1570.0,312.81,2022,11,November,29,19.92420382165605
2023-07-01,Monitor,Accessories,East,4,428.0,86.62,2023,7,July,1,20.238317757009348
2023-02-02,Printer,Office,South,1,914.0,270.74,2023,2,February,2,29.62144420131291
2024-12-13,Tablet,Electronics,North,3,465.0,98.93,2024,12,December,13,21.275268817204303
2022-08-27,Smartwatch,Electronics,North,2,1062.0,83.49,2022,8,August,27,7.861581920903954
2022-05-26,Camera,Electronics,South,8,8720.0,1984.11,2022,5,May,26,22.75355504587156
2024-02-04,Mouse,Accessories,South,6,1308.0,343.61,2024,2,February,4,26.26987767584098
2024-12-12,Headphones,Accessories,South,9,8514.0,1291.97,2024,12,December,12,15.174653511862815
2023-02-07,Tablet,Electronics,North,2,1212.0,151.07,2023,2,February,7,12.464521452145213
2023-04-24,Headphones,Accessories,West,4,2576.0,503.57,2023,4,April,24,19.548524844720497
2023-09-26,Keyboard,Accessories,East,8,4800.0,606.19,2023,9,September,26,12.628958333333335
2022-10-02,Smartwatch,Electronics,East,5,1440.0,274.54,2022,10,October,2,19.06527777777778
2022-09-12,Smartwatch,Electronics,North,9,10251.0,737.45,2022,9,September,12,7.193932299287875
2023-01-18,Smartphone,Electronics,North,7,3038.0,570.98,2023,1,January,18,18.794601711652405
2022-11-24,Monitor,Accessories,West,9,6993.0,1945.56,2022,11,November,24,27.82153582153582
2024-03-07,Monitor,Accessories,East,4,1632.0,247.88,2024,3,March,7,15.188725490196079
2024-10-07,Keyboard,Accessories,East,9,5706.0,1704.8,2024,10,October,7,29.87732211706975
2022-08-29,Camera,Electronics,North,9,9657.0,1187.22,2022,8,August,29,12.293880086983537
2022-01-31,Smartwatch,Electronics,East,5,4405.0,450.83,2022,1,January,31,10.23450624290579
2023-12-14,Keyboard,Accessories,East,4,1720.0,360.78,2023,12,December,14,20.975581395348836
2023-08-13,Camera,Electronics,South,7,4557.0,234.62,2023,8,August,13,5.148562650866798
2024-12-12,Headphones,Accessories,West,7,2380.0,431.43,2024,12,December,12,18.12731092436975
2022-02-11,Headphones,Accessories,North,8,456.0,74.99,2022,2,February,11,16.44517543859649
2023-11-16,Camera,Electronics,East,6,6534.0,355.03,2023,11,November,16,5.433578206305478
2022-03-04,Smartphone,Electronics,North,6,3456.0,307.46,2022,3,March,4,8.896412037037036
2022-06-29,Keyboard,Accessories,West,9,8163.0,2352.46,2022,6,June,29,28.818571603577116
2023-08-28,Headphones,Accessories,North,6,4656.0,601.71,2023,8,August,28,12.923324742268042
2022-09-16,Smartphone,Electronics,West,2,966.0,241.54,2022,9,September,16,25.004140786749478
2022-12-02,Mouse,Accessories,East,4,2580.0,669.67,2022,12,December,2,25.956201550387597
2022-10-02,Camera,Electronics,South,9,8127.0,1906.5,2022,10,October,2,23.458840900701368
2022-05-19,Smartwatch,Electronics,South,4,2128.0,614.05,2022,5,May,19,28.855733082706763
2022-06-05,Smartphone,Electronics,South,9,6417.0,1100.52,2022,6,June,5,17.15007012622721
2022-06-11,Keyboard,Accessories,East,7,3997.0,494.78,2022,6,June,11,12.378784088066048
2023-03-14,Laptop,Electronics,West,1,879.0,149.52,2023,3,March,14,17.010238907849832
2023-11-17,Laptop,Electronics,North,3,2415.0,538.39,2023,11,November,17,22.2935817805383
2024-09-27,Camera,Electronics,West,4,1064.0,314.84,2024,9,September,27,29.590225563909772
2022-02-17,Mouse,Accessories,South,4,1156.0,326.92,2022,2,February,17,28.280276816608996
2022-05-12,Smartphone,Electronics,North,1,1184.0,218.27,2022,5,May,12,18.434966216216218
2022-02-05,Keyboard,Accessories,South,3,1950.0,211.16,2022,2,February,5,10.82871794871795
2022-08-29,Laptop,Electronics,South,4,1088.0,295.09,2022,8,August,29,27.12224264705882
2023-12-04,Printer,Office,South,6,4380.0,522.3,2023,12,December,4,11.924657534246574
2024-04-20,Camera,Electronics,South,1,998.0,196.17,2024,4,April,20,19.6563126252505
2024-05-25,Smartphone,Electronics,East,6,5766.0,675.17,2024,5,May,25,11.709503988900451
2024-10-09,Tablet,Electronics,West,6,3120.0,274.65,2024,10,October,9,8.802884615384615
2022-03-07,Printer,Office,East,7,637.0,68.11,2022,3,March,7,10.692307692307693
2023-10-26,Laptop,Electronics,West,6,3306.0,697.74,2023,10,October,26,21.10526315789474
2022-05-31,Monitor,Accessories,South,6,7020.0,726.72,2022,5,May,31,10.352136752136753
2022-09-16,Camera,Electronics,South,7,5971.0,502.14,2022,9,September,16,8.409646625355887
2023-11-22,Laptop,Electronics,North,2,750.0,77.68,2023,11,November,22,10.357333333333333
2024-04-26,Tablet,Electronics,North,3,2379.0,523.0,2024,4,April,26,21.98402690205969
2022-08-21,Camera,Electronics,North,1,699.0,108.94,2022,8,August,21,15.585121602288984
2023-01-16,Camera,Electronics,West,9,6876.0,1895.24,2023,1,January,16,27.563118091913903
2022-02-02,Monitor,Accessories,North,8,1800.0,494.02,2022,2,February,2,27.445555555555558
2024-07-11,Tablet,Electronics,South,5,1255.0,236.25,2024,7,July,11,18.824701195219124
2022-06-04,Smartwatch,Electronics,East,9,1998.0,343.58,2022,6,June,4,17.196196196196194
2022-11-26,Headphones,Accessories,East,1,307.0,80.19,2022,11,November,26,26.120521172638433
2024-06-25,Printer,Office,West,1,235.0,54.87,2024,6,June,25,23.348936170212763
2023-11-01,Monitor,Accessories,South,6,1506.0,407.73,2023,11,November,1,27.073705179282868
2024-10-26,Tablet,Electronics,North,8,2464.0,216.51,2024,10,October,26,8.786931818181817
2023-05-12,Smartwatch,Electronics,South,2,322.0,42.03,2023,5,May,12,13.0527950310559
2023-03-04,Printer,Office,West,4,1100.0,100.02,2023,3,March,4,9.092727272727272
2022-03-08,Keyboard,Accessories,South,4,2188.0,265.54,2022,3,March,8,12.13619744058501
2023-12-22,Printer,Office,West,9,2934.0,473.34,2023,12,December,22,16.132924335378323
2022-11-04,Headphones,Accessories,South,8,9224.0,514.06,2022,11,November,4,5.573070251517779
2022-12-15,Monitor,Accessories,East,4,2436.0,142.81,2022,12,December,15,5.86247947454844
2022-09-23,Smartwatch,Electronics,West,4,972.0,97.55,2022,9,September,23,10.036008230452675
2024-10-03,Laptop,Electronics,South,6,5484.0,540.4,2024,10,October,3,9.854121079504012
2024-10-17,Camera,Electronics,West,8,3152.0,337.36,2024,10,October,17,10.70304568527919
2024-03-22,Keyboard,Accessories,East,8,6032.0,870.17,2024,3,March,22,14.425895225464192
2023-04-10,Camera,Electronics,West,7,6384.0,1324.49,2023,4,April,10,20.74702380952381
2023-07-10,Printer,Office,East,5,3705.0,707.08,2023,7,July,10,19.084480431848856
2022-11-04,Smartwatch,Electronics,South,6,5580.0,394.03,2022,11,November,4,7.061469534050178
2022-04-16,Camera,Electronics,East,2,1236.0,120.74,2022,4,April,16,9.768608414239482
2023-04-02,Camera,Electronics,North,8,7040.0,1969.93,2023,4,April,2,27.98196022727273
2024-06-11,Camera,Electronics,East,9,909.0,138.04,2024,6,June,11,15.185918591859185
2024-12-26,Mouse,Accessories,South,1,106.0,7.24,2024,12,December,26,6.830188679245283
2024-11-12,Smartwatch,Electronics,South,1,281.0,67.85,2024,11,November,12,24.145907473309606
2022-09-25,Camera,Electronics,East,6,6768.0,1851.01,2022,9,September,25,27.34943853427896
2023-03-07,Laptop,Electronics,West,6,4302.0,276.35,2023,3,March,7,6.4237563923756404
2022-11-19,Smartphone,Electronics,North,9,7146.0,2125.44,2022,11,November,19,29.743073047858942
2023-02-16,Smartphone,Electronics,South,3,582.0,48.08,2023,2,February,16,8.261168384879724
2024-08-01,Headphones,Accessories,North,6,576.0,162.75,2024,8,August,1,28.255208333333332
2023-09-24,Keyboard,Accessories,South,5,4265.0,796.12,2023,9,September,24,18.66635404454865
2023-06-24,Smartwatch,Electronics,East,8,5368.0,333.53,2023,6,June,24,6.213301043219076
2023-12-04,Headphones,Accessories,South,1,314.0,66.23,2023,12,December,4,21.09235668789809
2024-12-24,Tablet,Electronics,West,6,2676.0,646.7,2024,12,December,24,24.16666666666667
2022-02-13,Laptop,Electronics,North,4,3384.0,947.52,2022,2,February,13,27.999999999999996
2023-07-20,Mouse,Accessories,West,6,3186.0,794.94,2023,7,July,20,24.95103578154426
2024-12-20,Smartwatch,Electronics,South,4,1832.0,528.69,2024,12,December,20,28.858624454148472
2024-11-02,Printer,Office,South,8,4784.0,769.91,2024,11,November,2,16.093436454849495
2024-02-16,Tablet,Electronics,West,1,381.0,63.18,2024,2,February,16,16.582677165354333
2022-11-29,Smartphone,Electronics,South,9,4527.0,677.34,2022,11,November,29,14.962226640159045
2022-05-25,Printer,Office,South,4,1612.0,240.42,2022,5,May,25,14.91439205955335
2023-10-04,Printer,Office,East,2,1918.0,435.56,2023,10,October,4,22.709071949947862
2024-01-04,Camera,Electronics,East,1,179.0,42.37,2024,1,January,4,23.670391061452513
2024-05-31,Smartwatch,Electronics,West,3,3153.0,224.29,2024,5,May,31,7.113542657786236
2023-04-18,Tablet,Electronics,East,8,3864.0,855.75,2023,4,April,18,22.146739130434785
2023-05-13,Printer,Office,South,5,2440.0,570.78,2023,5,May,13,23.39262295081967
2023-03-31,Camera,Electronics,South,6,3660.0,675.38,2023,3,March,31,18.453005464480874
2024-08-03,Smartwatch,Electronics,East,3,318.0,49.93,2024,8,August,3,15.70125786163522
2023-12-16,Mouse,Accessories,South,3,483.0,63.27,2023,12,December,16,13.099378881987578
2024-08-21,Headphones,Accessories,North,6,6774.0,960.41,2024,8,August,21,14.17788603483909
2024-01-02,Monitor,Accessories,West,5,5310.0,806.12,2024,1,January,2,15.181167608286254
2024-03-06,Keyboard,Accessories,West,6,5154.0,779.43,2024,3,March,6,15.122817229336436
2023-09-19,Keyboard,Accessories,East,9,6741.0,823.17,2023,9,September,19,12.211392968402315
2022-05-13,Camera,Electronics,North,2,520.0,61.33,2022,5,May,13,11.794230769230769
2024-06-19,Tablet,Electronics,East,7,1120.0,111.79,2024,6,June,19,9.981250000000001
2022-07-12,Keyboard,Accessories,East,1,911.0,155.3,2022,7,July,12,17.047200878155873
2022-03-21,Monitor,Accessories,South,8,1064.0,190.73,2022,3,March,21,17.92575187969925
2024-04-28,Laptop,Electronics,North,7,1981.0,404.3,2024,4,April,28,20.408884401817264
2022-04-20,Camera,Electronics,South,5,4280.0,540.47,2022,4,April,20,12.627803738317759
2024-06-25,Smartwatch,Electronics,South,5,5125.0,268.39,2024,6,June,25,5.236878048780488
2024-12-26,Monitor,Accessories,West,7,1575.0,313.96,2024,12,December,26,19.933968253968253
2024-04-28,Tablet,Electronics,East,9,9972.0,1868.64,2024,4,April,28,18.73886883273165
2022-10-01,Smartphone,Electronics,East,8,4576.0,900.04,2022,10,October,1,19.668706293706293
2024-06-01,Monitor,Accessories,South,7,6559.0,1141.32,2024,6,June,1,17.40082329623418
2023-07-20,Tablet,Electronics,South,1,619.0,35.36,2023,7,July,20,5.712439418416801
2024-06-09,Headphones,Accessories,West,8,2488.0,151.95,2024,6,June,9,6.107315112540192
2022-10-29,Mouse,Accessories,West,4,2536.0,148.85,2022,10,October,29,5.869479495268139
2022-02-03,Tablet,Electronics,West,8,5416.0,297.5,2022,2,February,3,5.492983751846381
2023-02-13,Smartwatch,Electronics,East,2,2334.0,158.07,2023,2,February,13,6.772493573264782
2022-07-28,Camera,Electronics,East,9,1080.0,183.42,2022,7,July,28,16.98333333333333
2024-05-08,Tablet,Electronics,South,4,1324.0,127.07,2024,5,May,8,9.597432024169184
2023-07-16,Camera,Electronics,West,2,2304.0,444.08,2023,7,July,16,19.274305555555554
2024-02-21,Smartphone,Electronics,East,4,4736.0,1026.24,2024,2,February,21,21.66891891891892
2023-08-14,Mouse,Accessories,West,9,2925.0,457.49,2023,8,August,14,15.64068376068376
2023-01-27,Laptop,Electronics,East,9,6345.0,1627.26,2023,1,January,27,25.646335697399525
2022-06-13,Headphones,Accessories,East,9,4221.0,912.84,2022,6,June,13,21.626154939587778
2022-12-06,Headphones,Accessories,South,7,462.0,56.89,2022,12,December,6,12.313852813852815
2022-05-13,Monitor,Accessories,North,7,7588.0,1625.55,2022,5,May,13,21.42264101212441
2022-12-12,Keyboard,Accessories,North,6,5232.0,1270.64,2022,12,December,12,24.28593272171254
2024-08-01,Camera,Electronics,East,8,1440.0,402.06,2024,8,August,1,27.920833333333334
2023-03-31,Monitor,Accessories,North,2,1026.0,226.4,2023,3,March,31,22.06627680311891
2024-09-21,Camera,Electronics,North,7,7455.0,1008.42,2024,9,September,21,13.52676056338028
2023-11-29,Printer,Office,East,8,2456.0,404.35,2023,11,November,29,16.463762214983717
2022-11-01,Camera,Electronics,North,3,2859.0,404.56,2022,11,November,1,14.150402238544945
2024-01-08,Keyboard,Accessories,East,1,311.0,50.66,2024,1,January,8,16.289389067524116
2022-10-28,Printer,Office,East,9,1260.0,246.6,2022,10,October,28,19.57142857142857
2022-01-18,Keyboard,Accessories,South,1,466.0,102.48,2022,1,January,18,21.991416309012877
2023-02-22,Laptop,Electronics,West,3,867.0,58.2,2023,2,February,22,6.71280276816609
2023-02-24,Monitor,Accessories,South,6,3888.0,275.72,2023,2,February,24,7.091563786008232
2024-04-12,Tablet,Electronics,North,4,3032.0,347.2,2024,4,April,12,11.451187335092348
